,DATE,REVIEW,star
554,2020-7-20,이런류의 게임을 처음 해보지만 나쁘진 않았다. 세력 올리는게 힘들뿐...,4
555,2019-6-24,재미있는데 퀘스트 깨다가 성채6레벨로 올리라고 해서 올렸는데 그 퀘스트가 깨지질 않네요..어떻게 해야하나요,5
556,2020-10-28,굿 괜찮은 겜인듯.. 잼있어요~,5
557,2019-12-15,이걸 하라고만듬? 건설이나 퀘스트 누늘때마다 오류라는데 어떻게 하냐...,1
558,2020-6-1,"여러분 파이널 판타지 게임이 만족스러우십니까 회사에서 판매하는 상품 패키지를 구매하시면서 즐거우셨습니까 혹시 사기 당한 기분이 들거나 불쾌하신 적은 없으십니까 저는 늘 불만이었는데 지난 주 일요일 모그리 마켓에서 성채 즉업 아이템을 보고 놀라서 급한 마음에 13만원을 주고 상품을 구매하여 이벤트에 참여하였습니다 그리고 이벤트를 완성하고 모그리 트로피를 획득하여 즉업 아이템 네개를 획득하는데 성공하였습니다 그런데 아이템이 활성화가 되지 않았고 혹시나 하는 마음에 아이템 내역을 캡쳐까지 해놓았습니다 그런데 얼마 지나지 않아 루나 메일로...
전체 리뷰",1
559,2019-2-2,재미없어요 과금유도 넘 심해요 과금안하면 진행이 안되요,3
560,2018-9-27,환불어떻게 하나요?조금전에 산거는 잘못 눌러진건데,1
561,2019-8-5,카카오페이지에서 보고 게임을 했습니다 4만달성하면 포인트 준다면서 왜 포인트가 안들어오고있는거죠 ?? 빠른답변바랍니다.,1
562,2019-7-25,"대체 회원 탈퇴는 어디서 하는 거죠? 계속 찾아도 없는 게 아예 만들어 놓지도 않은 것 같은데. 개인정보 유출 하려는 건지, 엄청 찝찝하네요.",1
563,2019-1-9,캐시슬라이드 3천캐시 안줍니다. 하지마세요 다 속으신 겁니다 24시간 지나도 달라지는건 없어요,1
564,2020-12-31,과금 많이해야됨ㅋㅋ 과금 해도 상품 제대로 안줌,1
565,2019-2-2,카카오페이지 3500캐시 성체 10래벨하면 바로지급된다했는데 왜 지급안되나요...ㅜ,1
566,2020-2-5,처음에는 쿠키때문이었는데 점점재미붙여서 계속할것 같네요 재밌어요,5
567,2021-1-2,현질을 꾸준히 해야합니다. 시작안하는게 정신건강에 좋습니다,3
568,2019-2-10,아니 이거 깔고30초 있으면 브롤 보석 준다면서 소식이 없네- -,1
569,2020-1-30,현질유도만 없으면 할만할듯 하네요.,4
570,2020-3-21,오랫만에 재미있는 게임 알게 되어 즐겁게 즐기는 중이에요~,4
571,2020-1-21,시간많고 돈이 아주많은 사람들 추천합니다.,5
572,2020-8-29,캐시준다고해서 하고있는데드럽게안오름 와아~잼있다,5
573,2019-2-27,화면이~ 많이작아졌다 글씨가 작아 안보인다,1
574,2019-1-16,성채10 찍었는데 캐시3500안주네요. 엄청난 시간낭비했습니다,1
575,2020-10-15,별 한개도 아깝다 노잼임 카카오페이지에서 100000000캐시 주라고 해도 하지 마셈,1
576,2021-2-22,유료아이템 너무 비쌈👎,1
577,2018-9-30,카카오페이지 성체 10레벨 올리면 캐쉬 3500원 준다고 해서 했는데 왜 안줍니까... 하아.... 게임한 시간 보상 좀...,1
578,2018-12-27,네웹쿠키191개 받으려고 깔아서 48시간여만에 달성해서 받았습니다만 두번하고싶지는 않은 경험이네요. 그럼 전 S라인보러 20000,2
579,2018-9-18,아니 캐시준다길래 10까지 달성했는데 왜 이미 설치한 어플이라면서 안주죠??,1
580,2019-10-6,"1. 쓰레기 게임 WTF 2. 쿠키 많이주는 이유가 괜히 있는게 아니라는 알려주는 게임 3. 자원건물 풀로 올려도 그놈의 석재는 왜 계속 부족함? 처음에 팍팍올리는 맛이 있어야지 이게임 할만하네 하면서 계속 하는데. 이건 뭐 건물, 연구할때마다 핸드폰 붙잡고 계속 기다려야함? 세력 9000인데도 열받아서 금방 싫증나는 게임 4. 그래픽도 개후지고 터치할때마다 버벅거리는거때문에 내 핸드폰에 문제가 있는지 착각이 들게만드는 게임 5. 이거하다가 로드모바일하면 신세계 경험 6. 로드모바일하다가 이거 하면 암센터 경험",1
581,2019-3-28,완전 양아치게임 렉만걸리게 하고 그냥없는게 더좋다.,1
582,2020-3-18,건설하고 하는 소소한 재미가 잇네요,5
583,2020-3-4,여러가지 게임의 단점과 장점을 잘 보완하여 디테일하게 잘 만든 게임이네요,5
584,2019-1-2,10레벨 맞추느라 진짜 열심히 햇는데 왜 돈이 안들어올까요~~?? 10랩 달성흐 10분 이내에 지급이라고 하고선..,4
585,2018-9-13,카카오페이지에서 10까지 키우면 3500캐시 준다해서 몇칠동안 열심히 키웠는데 왜 캐시를 안주나요?,2
586,2020-8-16,현질유도가 넘 심해요 ㅡㅡ;;,1
587,2019-5-3,방치 타임 어플에서 랩10되면 캐쉬적립된다고 해서 했더니 왜 캐쉬 지급안해줘요--,1
588,2019-1-25,앞에 설명이 너무 길고 렉이 심하게 걸리네요 ㅡ ㅡ,1
589,2020-1-19,시간가는줄 모르고 하는 중인데 세력올리는게 너무 힘듭니다 ㅋㅋㅋㅋ,4
590,2020-6-18,이런겜들은안해봤는데 재미가있어서계속해보고있네요...,5
591,2019-3-22,어디다가문의를해야되눈지몰라서요.. 알레르기주의1단계 성공했는데 레벨1포상이 지급안되어있는데 어떻게해야되요?,4
592,2020-2-9,세력10만 달성하면 네이버쿠키191개 준다해서 시작했는데 알고 보니 앱 설치하고 5일 이내로 달성해야함ㄷㄷ(현질 안하고는 절대 못함),1
593,2020-3-12,캐시때문에 시작했는데 나름 재밌어요 잡생각 없이 노가다 하기 좋아요,5
594,2019-4-16,포인트적립 안해줄꺼면 환불해주세요 고발들어갑니다,1
595,2018-10-27,10레벨 올리면 3600캐시 준다고 해 하였는데 안주셨고 진짜 재미없어요 ㅡㅡ^,1
596,2019-12-13,무과금인데 게임시작2시간만에 상자에서 2500골드 나와서 세력치10만 클리어했어요 근데도 1900골드남음ㅋㅋㄱ,5
597,2019-12-13,아오 진짜 로딩 개길어 와파 4칸 빵빵한데 ;; 리워드 받으려다가 답답해서 못해먹겠네 에휴 퉤퉤퉤,1
598,2019-1-29,네이버 오븐쿠키랑 여기문의. 계속넣으면 줍니다. 매일을 매일매일 처 넣으니 줬음,5
599,2020-6-22,이동하는 적을 공격하는 기능이 있었으면 좋겠음,5
600,2019-8-17,네이버 웹툰 쿠키받으러 왔는데 되게 안깔리네.. 까는속도 너무느림,1
601,2020-1-16,13만원 짜리 아이템 2.5M개 오후 9시에 구매했는데 12시간만인 오전9시에 4.4M * 2로 판매하는건 사기 아닙니까? 12시간만에 아이템 값어치가 25% 수준으로 감소됐네요. 환불 or 보상 바랍니다.,1
602,2019-2-19,성채레벨 10달성하면 ok케시벡 포인트 2700 준다고 해놓고 소식도 없고 메일도 씹고 너무 어이가 없네요,1
603,2019-6-18,결재창팝업 지겨움 업데이트후글자크기가 노안눈에적합할듯커짐,1
604,2019-12-21,시간 보내기 좋은 게임이지만 인터넷을 너무많이 쓰는거 같아서 조금 아쉬운 게임이다.,5
605,2020-3-8,쿠키143개안주는데요...? 5일이내에끝냇는데 심지어 6500결제함 143캐시얻으면 이득이라서 근데 왜 안들어오죠;;,1
606,2018-9-13,고렙될수록 현질아니면 힘들다는게 단점인듯,5
607,2020-12-25,성체테마가 넘 비싸서 ㅠㅠ,2
608,2020-11-8,지원이 좀 부족한듯 합니다,5
609,2020-6-3,재미있는데 월드오브워라이징 복사판ㆍ 현질유도게임 비추,1
610,2018-10-18,성채10레벨되도안줘서 11까지햇는데ㅡ카카오페이지 3500원 왜안주나요ㅡㅡ 카.페에서 바로 다운받기눌럿는데,1
611,2018-9-28,여기서 게임 적립안됬다고 뭐라하시지 마시고요 그 게임적립해주는 곳에 문의를 넣으셔야 적립됩니다. 왜 여기서 따지는지 도통모르겠네 증말,5
612,2018-10-17,캐시슬라이드 통해서 들어왔는데 10렙 되도 캐시가 지급이 안됩니다,2
613,2020-3-28,뭐가 재밌는 컨텐츠인지 알 수가 없음 이겜하는 사람들도 대부분 무료 쿠키나 코인 때문에 10만 세력 달성하고 접는 사람 밖에 없는듯 슬라임 때릴 때 마다 돈내고 때리는게 제일 어이없었음,1
614,2019-2-28,업데이트 이후 갤럭시s8 내비게이 바 고정이 안되요,1
615,2019-2-5,재미있고 잘하면 진짜 꿀잼인데 상자에서250000나와서 2일만에 세력10만찍고 보상얻고 즐겜중입니다:),5
616,2018-11-2,ㅋㅋㅋ 이거 디게웃기네 성채10렙 달성이랑 세력 10만 있길래 세력 10만까지 찍으려고 차근차근 했더니 성채 10렙 되자마자 보상은 들어왔는데 세력 10만은 그냥 없어짐 광고 참 뭣같이도 굴리네,1
617,2018-9-16,카카오페이지에서 성채 10달성하면 준다고해서 달성했는데 포인트는 주지도않고 사기당한 기분이네요 이거 보상해주셔야하는거아닌가요??,1
618,2018-11-28,V40이랑 호환이 너무좋지않아요.!다른폰으로도,1
619,2019-1-27,달성 했는데요. 왜 캐시를 안 주나요 이해가 안되내!,1
620,2020-6-10,일본 게임임 일본애들하고 같이하는데 일본넘들 횡포가 아주 일제강정기임 한때 길마까지했다가 돈만 날리고 일본놈들에게 탈탈털려서 접음,1
621,2018-10-28,10성채 만들었는디 캐쉬 와 안주는건가요?? 노력과 시간 다 보상해주실 수 있으신가봐요ㅜ 빨리 주세요ㅜㅜ,1
622,2019-10-7,겜머니어플을하고있는데 보상이 명시되있는건 5040만인데 왜 들어오는건 3천조금넘나요,5
623,2018-10-11,자꾸 몬스터가 안뜨게 되네요... 게임을 재설치 하면 그때서야 몬스터가 보입니다. '^',4
624,2018-11-17,현질 @망겜 그냥 시간낭비 엄청남 고인물길드 G목질 망겜 ~ 현질안하면 후듀려맞다가끝나네요,1
625,2019-2-11,네 머..ㅋㅋㅍ 3500원 받으려고 3~4일 걸려서 성채10레벨 달성했네용:3 해볼만합니다 머ㅠㅠ 존버해서 받았네요!,3
626,2020-2-22,진짜ㅋㅋ겨우 세력 10만 하도 보성 지급도 제대로 안 되내요 개빡친다 별 1개도 아까움,1
627,2020-3-24,컨트롤 이 개 그지같음 내용이 없고 한 30분후에 멍청하게 클릭하는 자신을보게됨......,1
628,2018-9-19,이거 포인트 준다더니 성체10찍으니까 포인트주는데 들어가서 받으려니 이미다운로드됬다고 뜨네오 ㅋㅋㅋㅋㅋㅋ 진짜 돈벌어먹을려고 사기도치고 포인트나 빨리줘요 사람들 등쳐먹을생각하지말고,1
629,2018-12-23,캐시슬라이드 성채 10달성하면 3000캐시 준다던데 언제 주나요? 이미 성채 10 달성한지 며칠인데 기간이 다되가도록 안들어가서 그렇네요.. 캐시 슬라이드 3000캐시 넣어주세요,1
630,2019-2-19,이것들은 메일을수십통을보내도해결을안해줌 이제는 쌩깐다는,1
631,2019-12-22,할만은 한데 과금유도가 너무심함. 흑우만 추천,3
632,2018-11-21,운영자님 접속이 아예안되는데 어떻게 해야되는지 말씀해주세요,3
633,2020-7-14,님들아 이거 라이센스 받은거 아니고 걍 표절겜이니까 하지마요,1
634,2020-9-3,재료가 초반부터 너무부족하네요,3
635,2020-8-7,세력 올리기엔 무척오래 걸릴꺼 같아요 다만 현질하면 달라질 수도...ㅠㅠ,5
636,2019-4-10,쓰레기 게임. 현질유도 심함. ㅅ퀘어가 갈데까지 갔음,1
637,2020-8-30,로딩이 오래걸리고 렉도 많이 걸려요,1
638,2019-2-2,너모나도 재미있어요..!! 네에버 웹툰에서 ..쿠키 받으려고 깧았는데 재미ㅣㄷㅆ어영,5
639,2019-4-2,재미없는게임 레벨20에 깔끔하게 접었슴 돈만 달라하고 시간낭비게임,1
640,2019-4-24,이거 캐쉬받으려고 겜하는분들은 게임 할줄도 모르면서 돈 안준다고 징징대기만하네 ㅋ 방법이나 알고 게임을 하던가 노답이네.,5
641,2019-7-5,앵간하면안쓰는데 너무화나서써요.세력 10만찍어도 참여이력없다고 보상안주시네요 앱삭제합니다,1
642,2020-2-6,이메일 다시인증받아도 메일안날라오고 로그인안됨 장난까나?,1
643,2019-12-21,은근히 중독성있네요 근데 너무 현질유도가심하네요,4
644,2018-11-18,"환불부탁드립니다. 동생이 잘못눌럿는데 결제됨,",1
645,2019-4-20,진입장벽이너무나도높고한번침입하려면너무많은병사들을써야되네요,1
646,2020-5-9,다 좋은데 재료좀 많이 얻게 해주시면 좋겠네요!,5
647,2019-7-21,잘못구매했어요 실수로머눌럿는데6500원결제됨;;환불좀 받은거안건드리고있을게요,1
648,2019-7-16,재미더럽게없고 의미없는 현질만 계속뜨는 쓰겜,1
649,2020-3-31,처음에는 어려운데 하다보니 익숙해져서 즐길수 있습니다.,5
650,2018-11-20,광고만뜨고 느리고 10만들어도 안주고 시간낭비,1
651,2018-9-28,성채10렙 만들면 카페 캐시 준다더니 구라였나.... 힘들게 만들었는데,1
652,2019-2-1,진짜 이딴 게임 왜만들었냐 파판 이름걸고 만든게 한심하다 이거랑 똑같은게임 하나있던데 진짜 글만 달랐지 완전똑같음 버러지새끼들,1
653,2020-10-2,재밌긴한데 렙업이 좀 어렵네요,4
654,2020-11-1,왠만하면 이벤트땜에 재미없어도 하겠는데...너무나 노잼....,1
655,2019-2-12,10레벨를 넘어서 11레벨이다 씨뱅이들아 아이템 안주냐 개씨뱅이들아 드러워서 포기하고 탈퇴한다 이따구로 먹고살지들마라 개 씨뱅이들아,1
656,2019-6-16,재무부 업그레이드할려고 구매를 했는데 업그레이드가 안되네요 어디에다 연락을 드려야할지 몰라 여기에다 올립니다 빠른 조치 부탁드립니다,5
657,2020-3-19,일단 시간 때우기에는 아주 적합한 게임 인것같네요...,4
658,2019-2-16,아오 힘들다 네이버 쿠키 받으려고 개짓거리했네 3일정도 걸림 추천퀘 하지마세요 시간끄는 퀘스트,1
659,2020-4-17,계정삭제 어떻게 시키나요? 제가 게임에 아이디가 만들어진게 아니여서 삭제하면 다시 첨부터 해야되는줄 알았는데 그게 아니네요 어떻게 해야 없앨수 있는거죠?,2
660,2020-6-23,처음에는 지루할수 있지만 방법을 배우면서 지루할 시간이없다,5
661,2020-8-30,2시간 동안 서버 막을거면 미리 통보해주시던가요 영웅 다 털리고 참 좋네요 ^^ 언제 처리되는거죠??,1
662,2018-12-1,캐시 왜 안주죠???? 3500캐시 준다고 해서 얼마나 힘들게 10레벨까지 올렸는데!!,1
663,2018-12-2,"봄툰에서 이벤트 참여하려고 깔았고, 세력 10만 넘었는데 왜 보상 안주죠?",3
664,2019-2-4,캐시 3500 언제주는건데요? 일주일동안 열심히해서 올렸는데 왜 안주는 건데!!!!,1
665,2020-12-24,후반으로 갈수록 지겨움,2
666,2020-10-12,벌기대없이 접했는대 푹빠져 버렸어요,5
667,2019-12-12,자꾸 로딩?렉걸려서 겜진행이 어렵네요,1
668,2020-3-14,광고가 많은게임 역시 ff가 쵝오여,5
669,2020-3-11,와 너무 꿀잼인데요? 아이고 지금 보니 별이1개군요 아이고 죄송합니다 어쩔수없네여^^,1
670,2019-2-17,아이디 이메일잊어버려서 접속을못하는데 어찌하나요ㅠㅠ,4
671,2020-3-19,얼탱이가 없노 최적화는 바라지도 않았다,1
672,2020-7-22,재밌는데 ㅁ 언가 많이 별로이네요 아직 할줄을 몰라서인듯.,5
673,2019-4-5,접속이 안되는대 비번도 못바꾸게하고 뭐하는짓이여,1
674,2020-12-29,너무빨리 아이템 변경,1
675,2020-9-6,양산형 게임 끝없이 날아오는 현질유도 알림 카카오페이지 이벤트 미지급 낚시,1
676,2019-12-21,과금 이벤트 보다는 출석 이벤트를 신경 써주시면 과금은 저절로 생겨나리라 봅니다.,5
677,2018-10-21,포토카드앱에서 세력 10만 달성시 캐쉬를 주는데 10만 달성했는데 지급이 안되고있습니다 확인해주세요 빠른 답변 부탁드립니다,3
678,2019-3-1,ㄹㅇㄹㅇㄹㅇㄹㅇ 내 말듣고 깔지 마삼 다른 사람들도 똥겜이라고 말하잖슴 일단 터치가 쓰레기임 터치가 버튼이 조금이라도 작으면 안됨ㅋㅋㅋㄱㅋ 아에 이상한곳 눌림 그리고 운영도 쓰레기임 시스템도 이상하고,1
679,2018-11-20,쿠키 준다고 해서 했는데 나름 재밌고 정 들었네요 근데 쿠키는 언제 들어와요¿....,3
680,2018-10-26,성채 10레벨 달성하면 카카오페이지3500캐시 준다고해서했는데 안주네요ㅠㅠ,1
681,2018-9-26,잼 없음. 최악임. 일진에게 찍혔을때 골드 받으려고 하는거에요 진짜 하지 마세요,1
682,2020-3-28,광고가 너무 많아요. 쿠키는 왜 안주시져,1
683,2020-1-22,별1개도 아까운게임 리뷰쓰는 시간이 아까워 심플하게쓰고 갑니다,1
684,2021-1-4,리워드때문에 했는데 은근 중독성 있고 재밌음 ㅋㅋ,5
685,2020-8-14,재미있습니다. 적극추천합니다. 함께 게임하며 커뮤니티했으면 좋겠어요.,5
686,2020-3-14,현질이 없다면 조금 무리일듯한 게임,1
687,2019-5-5,저도 성채 레벨 10레벨찍었는데 캐시도 못받고 억울해서 문의남깁니다,1
688,2020-2-4,겜. 접속이 안되는데 왜 그런가요 ㅡㅡ,2
689,2020-4-26,본게임보다도 심각한 쓰레기게임. 평점을 매기는 시간조차도 아깝다.,1
690,2018-12-28,카카오페이지에서 성체렙 10 찍으면 3500캐쉬 즉시 준다고 하는데 아직 안들어 왔습니다 확인바랍니다,1
691,2019-2-2,쿠키때문에 했는데 이게임 하지마세요 자원은 졸라 딸리는 게임이고 자원 부족할때마다 돈쓰라고 이벤트 여네 ㅎㄷㄷ,1
692,2019-5-5,10만 세력 달성했는데 왜 캐시 안주나요;;;,1
693,2020-1-9,재밋어요^^ 시간때우기용으로 재밌게하고있어요,5
694,2018-9-30,너무 느리고 현질유도가 너무 심하네요,3
695,2020-9-1,아무것도 안했는데 일본놈들한테 자꾸 제국 털리고 영웅 납치당해서 접음 이런 망겜은 별 한개도 아깝다,1
696,2018-12-1,이거 뭐 캐시슬라이드땜에 하긴 햇지만 재미없음 이게 먼 게임이라고.ㅠㅠ,1
697,2018-9-18,미션이 넘 힘이들어 간단히 하면 좋을것같네요,3
698,2018-12-25,성체 10렙 달성하면 카카오페이지 캐시 3500원 준다더니 왜 소식이 없는거죠? 😭,1
699,2020-1-8,다양한 이벤트나 현질 이벤트 말고 무료로 참여 가능한것점 해주시면 안될까요?,5
700,2020-1-5,렙업할수록 현질이없음 할 수 없는게임..,2
701,2019-2-17,좀비고 무료가스준다고해서 해봤는데 아주 재미있습니다ㅎㅎ 한번해보세요,5
702,2019-12-29,이거 자취생키우기 할때 광고 개 많이 나왔는데 진짜 비호감 뭔 36번 연속나왘ㅋㅋㅋ,1
703,2018-9-13,거뜬히 잘 어울리는 예쁜 ㅡ 귀여운 아이들 사진 잘,5
704,2019-5-6,여러분 카카페 넘어오신분 설치ㄴㄴ다들 하지마시길ㅠ 그냥 파판하고싶은 분들은 깔아서 하세요ㅠ,2
705,2020-8-6,과금을 너무 유도하는듯 하네요,3
706,2018-9-19,성체 10렙 찍으면 캐시 준다고 해서 했는데 캐시 안주네요^^,1
707,2019-1-16,이겜 만든사람 머리속 들여다봤음 좋겠다 도무지 이해할수가 없다 만들고 다리펴고 잠이오디?,1
708,2019-7-12,로그아웃 어떻게 하는지 좀 아이디가 따로 있는데,2
709,2020-1-1,"재미있어요,광고가 조금 많기는 하지만",5
710,2020-12-24,아이템을 계속 사야 함,5
711,2019-1-20,성채12렙 만들면 타게임머니 준다며 왜 안주는데 낚시질하는겨??,1
712,2019-12-26,너무 흥미진진하네요 건설해가는게 재미져요~^^ 다같이해봅시다 드루왕~~^^,5
713,2020-3-3,보이루라고 했다 정지먹었다는 이야기 듣고 잘하다가 접습니다 그렇게 운영하다 금방 망합니다,1
714,2019-12-22,게임 컨셉은 훌륭함 단 과도한 과금이 필요함.,4
715,2019-8-21,별 1개도 아깝다.. 호구되고 빡치고 돈빨리는 쪽발이 게임 왜하나.,1
716,2019-5-16,아니 이거 10만 찍으라고 만든 건가? 이거 10만 찍기전에 그냥 하나 샀겠다 이거 세력 좀 쉽게 올리게 해줘요,1
717,2019-8-26,서비스 종료 언제해요 재미없고 빨리 섭종하시길,1
718,2019-2-14,쓰래기 께임 무순 들어가자 마자 랙걸리고 바로 현질하라함 쓰래기 재작자 개임 재대로 만들어 🖕,1
719,2020-6-24,세력 올리는게 너무 힘들어요오;;,1
720,2019-9-14,게임이 조잡함... 현질유도 오지고..,1
721,2020-7-6,이번에 카카오페이지 12000캐시 이벤트 완료했는데 20만 세력 찍었는데 아직안들어왔습니다. 확인바랍니다.,3
722,2018-11-28,결제했는데 제가 구매한팩이랑 전혀다른게들어왔는데.. 환불은 어떻게하죠?,3
723,2020-1-9,재미있어요 리워드받으려고 시작했는데 리워드 받으려고 했던 겜보다 재밌음ㅋㅋㅋ,5
724,2021-1-4,하아ᆢ들어오지 마세요. 답없음다ㅋ 팩 구입했더니 엉뚱한 팩 들어오고 그마저도 쓰레기만 가득찬 12만원짜립니다. 인도에 따라 환불요청하면 정책에따라 안된다하고 그정책이 도대체 뭐냐? 물으면 답메일도 안옵니다. 이번에 3번째 같은 일이 벌어져서 빡쳐서 전화를 했더니 국제 전화 연결되어서 개발자에게 직접 영문양식으로 건의하랍니다. 구글 왜 있는걸까요? 아무턴 빌어먹을입니다. 문제 생겨도 아무것도 해결안해줍니다. 니는 입닥치고 쓰레기에 12만원에 과금하던가 아니면 영어로 개발자에게 덤벼ᆢ입니다. ㅋ,1
725,2019-4-30,"이거 무료 쿠키, 캐쉬때문에 하는거면 하지마세요. 지치기만 합니다.",2
726,2020-8-4,하나하나 건설해나가는 재미가있음..다른 재미요소를 찾아가는중..,5
727,2019-4-30,성채 10레벨 올리면 한게임 섯다머니 준다길래 개고생하면서 올렸는데 안주네요? 남길곳이 없어 여기에 올립니다,1
728,2019-1-19,화려한 그래픽..실전이면 성을 막아요!,5
729,2019-1-22,식량이 생기지않고 자꾸없어져요,1
730,2018-9-12,성채10레벨 까지 키우면 카카오페이지에서 3500캐시 지급해준다고 했는데 받지 못했습니다.,3
731,2018-9-26,캐시슬라이드에서 성채10달성하면 3천캐시준대서 재미없고 내취향도아니지만 열심히 했건만 장난치나 왜 안줌?,1
732,2018-9-12,10달성하면준다고해서 열심히했는데 일주고 너무하네요 피해보는사람이 많은 것같은데관리가 허술하네요,1
733,2018-10-11,성채 10랩달성하면 보석 129개주기로햇는데 안들어와요 그리고 보상 메일로오는데 어떻게 받을수잇나요?,1
734,2020-5-27,재밌으나 좀 복잡한부분이 없잖아있네요 그래도 할만함,3
735,2018-11-14,최악 최악 최악.5백만원 현질. 한달.세력1위 지금4위. 과금 유도 끝도없고. 오류란 오류는 다 달고 있으며 관리자들은. 이게임을.플레이하고 있다면서 관리가.전혀 안되는.최악.게임. 한두달전 쯤 현질 5백한 유저와. 이제 12만 짜리 몇번 현질한 사람이랑. 비슷비슷^^ 접는다.,1
736,2020-7-12,세력20만 1.2000 캐쉬 광고보고 빡시게 20만달성했는데 지급안되요 광고보고 오신분들 낚이지마세요 시간만 날렸어요,1
737,2018-11-24,현질 무지 유도. 재료모으기도 겁내힘듬,1
738,2019-1-10,저 세력 10만 달성했는데 이거 보상안주나요?? 안들어오는뎅.. 시간이 필요하나요?,3
739,2019-12-21,사용설명이 좀 부족한것같다 중요한 부분은 더욱 자세한 설명이 필요하다,5
740,2019-1-15,성채10레벨 달성하면 3000캐쉬 준다더니 시작할때1캐쉬만 주고 3000캐쉬는 왜 주지않는겁니까??,1
741,2021-2-12,돈만 쓰는게임,1
742,2019-5-22,리워드 6만 캐시 준대서 열신히 했는데 안줘요 사기임 재미도 없고 과금만 계속 시킴,1
743,2020-4-25,정정 빠져드네요 은근 오기도 생기고,5
744,2020-11-1,사람들이 욕을 하는데는 이유가 있었습니다. 카카오캐쉬에 눈이 멀어 다운받아 해봤지만 똥을 먹고서야 후회합니다. 인터페이스 엉망진창이고 초반인데도 자원은 부족하며 지도조차 없는 ㅋㅋ 이게 무슨 전쟁겜인지... 와이파이 데이터가 아까운 게임,1
745,2018-12-19,4천포인트 왜 안주나요 10분내 지급이라면서 사기인가요.10랩했는데 왕짜증,1
746,2019-1-13,쿠키191개 준다고 했을때 알아봤어야 했다.. 세력 10만 달성하려면 며칠 밤을 새야되나. 나도 근성 있는 고집쟁인데 이건 도저히 못해먹겠다.,1
747,2020-5-9,애매하게 구린 그래픽.... 그래픽은 안구린데 보면 뭔가 구림,2
748,2019-7-8,매일같이 업데이트 장비추가돼서 끝없는 현질,1
749,2019-11-28,완전 렉오지고 플레이가 안됨 완전 갓 망겜,1
750,2020-6-21,재밌어요 오래 걸리는데 그만큼 공들이게되네요,5
751,2020-12-24,하다보면 파판 매력 알게될걸.,5
752,2020-1-21,쉽고 재밋게 즐기수 있어 좋아요,4
753,2020-2-16,시간 가는줄 모르고 하게되네요 ㅎㅎ,5
754,2019-9-14,편하고 그래픽이 종아서 넘 재미있어요.,5
755,2019-12-21,갠적으로 혜자 게임인듯. 무과금으로 겜해도 괜찮은듯,4
756,2019-1-6,정말 쓰레기 같음 금화 75개 나왔는데 지급도 안되고 캐쉬만 받고 지우삼,1
757,2018-9-25,성채레벨10찍었는데 캐시슬라이드에서 3000 캐시안주네요. 보상해주세요 빨리,1
758,2020-1-27,복잡하지만 해볼만 하네요.,5
759,2020-9-4,처음할땐 뭣모르고 했었는데 대충 게임 돌아가는걸 알고하니 할만하네요 잼있음,4
760,2020-1-21,너무 재미있고 이런게임 잘없는데 너무 갓겜인거같아요 이런게임 만들어 주셔서 감사해요,5
761,2019-2-26,현질안하면 비비지도 못하는 개망겜,1
762,2018-10-29,좀비고에서 200가스준다고해서 햇는데안주네요 버그인가요,2
763,2020-2-8,광고가 너무 많음...,3
764,2019-9-24,재미있게 잘 하고있습니다^^ 과금이 종류별로있음 좋겠네요~~,5
765,2018-10-26,아놔 캐쉬슬라이드 3000캐쉬 준다해서 시간 들여서 열심히 했더만 와안줘요?? 겜 홍보위해 했으면 챙겨줘야되는거 아닌가요? 게임에서도쓸데없는 템을주고 재료는터무니없이 부족하게끔 하고... 실망이 이만저만이 아니네요 얼렁 확인하시고 캐쉬포인트 주시길 바랍니다...,1
766,2019-2-18,카카오페이지 성채 10레벨 달성했는데 왜 캐시 지급 안되죠? 빨리주세요,3
767,2020-3-8,사람 개무시하고 깔보는 메갈 넘치는 게임 뭐 인사했다고 또 정지시켜봐 ㅋ,1
768,2019-1-26,하라는 순서대로해서 성채 10레벨 달성했는데 리워드지급이 안되네요 확인바랍니다,4
769,2019-1-1,캐시안줌 사기 카카오페이지는 내시간 돌려내라! 반성하라!,1
770,2019-7-13,현질생각없으면 시작지도마시길...,2
771,2018-10-25,그거 심한 전략 아닙니까?! 왜 이걸 깔아 진짜!!! 별 1개 주고 싶어라 ㅡㅡ;;,1
772,2021-1-31,그럭저럭 할만해요,3
773,2019-1-15,왜 보상안주냐? 겜도 ㅈ노잼인데 보상도 느리면 뭐하자는거임?,1
774,2019-1-26,무과금으로는 5일안에 못함 쿠키 받으려고 깐 사람들 다시 삭제하는게 정신건강에 좋음 현질유도가 심하고 재미와 감동도 없는 게임,1
775,2020-3-3,보이루 썼다고 정지먹이는 운영자 꼬라지 수준 보이네요 ㅋ,1
776,2020-8-8,접속이 안돼요 업그레이도 안되고..,5
777,2020-11-13,왜캐 건설이 오래걸리나요,1
778,2020-1-21,잼나내요~좀더많은보상이 있으면 더좋을꺼같아요,5
779,2019-10-1,재밌는데 길드선물 한꺼번에 열수있게좀해주십쇼.,5
780,2020-12-31,버그가 너무 심합니다.,1
781,2019-4-21,게임 접속이 안됩니다.빠른조치 부탁드립니다.,5
782,2019-7-2,좀 힘들지맛 재미 있고 보람이 있어요,2
783,2020-4-23,나이든 사람도 할 수 있게 잘 만들었네요,5
